,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
955,What reforms would you propose to improve the education system?,Congress to over twenty-five billion  hes only been out of Congress five years. Were spending many more millions of dollars for education today but were getting poorer performance. So if uh you can break that monopoly in Washington and take some of,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.5023}",-0.5023,-0.5095471292734146,-0.5
956,What reforms would you propose to improve the education system?,that money and use it to allow parents to choose the school wheres the teacher that they think will do the best job  the class size that they think will enable their child to really benefit from being in school  if you had a change of that magnitude,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.8553}",0.8553,0.5094958730041981,0.0
957,What reforms would you propose to improve the education system?,"into freedom for parents, Id think that that would be the way to improve education. Also, some of that money should be made available to help the schools that are in the low-income housing areas, where they dont have a gym, where they dont have a","{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.8689}",0.8689,0.1565613597631454,0.3
958,What reforms would you propose to improve the education system?,playing field. And you should have the same kind of educational opportunity for a child that lives in a poor home that you have for one whose family can send him to a private school or live in a neighborhood where that kind of a school is available.,"{'neg': 0.065, 'neu': 0.839, 'pos': 0.096, 'compound': 0.128}",0.128,-0.0518210530281066,0.2
959,How will you restore trust in government and ensure transparency in your administration?,"A black eye came to the admin-  administration and to that man  the President who appointed him.  I have taken a whole bunch of ac-  actions since then, to make sure  that that doesnt happen again. I  have appointed a special task  force. I requested","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.6124}",0.6124,-0.3821032457053661,0.0
960,How will you restore trust in government and ensure transparency in your administration?,"the Attorney  General to carry through with the  full weight of the law with regard  to possible criminal offenses, the  Sonoma case. Department Of  Justice has been most cooperative.  I believe that this was a one time  occurrence. It was catalyzed","{'neg': 0.13, 'neu': 0.795, 'pos': 0.075, 'compound': -0.3612}",-0.3612,0.2493543401360511,0.1
961,How will you restore trust in government and ensure transparency in your administration?,". It  was expedited by the black eye that  came to government through the  actions of that gentleman.  I asked him to resign and he did  because of the information I had.  . As far as restoring trust, I think  that Im happy with what were  doing","{'neg': 0.048, 'neu': 0.766, 'pos': 0.185, 'compound': 0.7783}",0.7783,0.4984595216810703,0.2
962,How will you restore trust in government and ensure transparency in your administration?,"right now trying to expose  to have a government where the  sunshine is the best disinfectant,  where everything is exposed. I  think the American people are  catching on to the idea that we  have made some bold moves in  restore economic recovery","{'neg': 0.059, 'neu': 0.692, 'pos': 0.248, 'compound': 0.8834}",0.8834,0.2786564007401466,0.5
963,How will you restore trust in government and ensure transparency in your administration?,"and I  think confidence in government is  going to come back when we go too  hard against those in the who ii  .  -. . .  I started to say tho-se, but  seriously Im ensuring that in our  government those that have  responsibility have the integrity","{'neg': 0.068, 'neu': 0.759, 'pos': 0.173, 'compound': 0.714}",0.714,0.034867063164711,0.2
964,How will you restore trust in government and ensure transparency in your administration?,that the American people are  entitled to.,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}",0.2732,-0.0234459787607193,0.0
965,What policies will you pursue to ensure equality and protect the rights of all Americans?,"I dont need a lecture on civil rights from Governor Dukakis. He has been Governor of Massachusetts, and during his tenure it has had the worst record of discrimination of any state in the union.","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.6249}",-0.6249,-0.8474206048995256,-0.8
966,How will you lead the country through challenges and unite Americans with differing perspectives?,"I will lead.  I lead as one who believes that we have challenges for America to face, yes.  But I believe in America.  I believe in our people.  I believe in our potential, and I am optimistic.  And I will share that with the American people, and I","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.775}",0.775,0.8861216730438173,0.8
967,How will you lead the country through challenges and unite Americans with differing perspectives?,"will move us forward in meeting those challenges.  In joining together, yes, one with another. We have to unite this country.  As I said, we have left-wing, right-wing, and I think the hawk in-between.  Im proud to be a member of the Jtotary that","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.7269}",0.7269,0.8445107876323164,0.5
968,How will you lead the country through challenges and unite Americans with differing perspectives?,just recognizes the dignity of every true.  I thought the other day when I was addressing a meeting of the Urban League in New  that love is no deliverance: . specification of one.  I thought the area of selling and white men meeting. . former,"{'neg': 0.047, 'neu': 0.746, 'pos': 0.207, 'compound': 0.8176}",0.8176,0.0548383295536041,0.2
969,How will you lead the country through challenges and unite Americans with differing perspectives?,"President Ford were signal . . . . love. . . . and white.  And I thought that mine.  And so we, together, all of these communities those of color or black. or theatre ordeal down to Mr. Volcker. . .  fool. Why? . .  His best ward. . Imise and","{'neg': 0.063, 'neu': 0.756, 'pos': 0.181, 'compound': 0.7579}",0.7579,0.2536444067955017,-0.5
970,How will you lead the country through challenges and unite Americans with differing perspectives?,"Brothers . . . the City . Turner. Today, . its. . well theres go my leader came . affairs on ternal cold hold. . . . . . uh, golfs skis kite- skiing. . . political. . .  the presidency Agreement. . .  I think the toss it to him, no question about it.","{'neg': 0.054, 'neu': 0.815, 'pos': 0.131, 'compound': 0.4767}",0.4767,0.0224275961518287,-0.5
971,How will you lead the country through challenges and unite Americans with differing perspectives?,". .  next thing to elect United get . .  that thing to do out the. .  uh, friendly. . yes sir.  Well, okay. sucker. . . has Jerry Ford now about a savings Colmar.","{'neg': 0.094, 'neu': 0.554, 'pos': 0.352, 'compound': 0.8074}",0.8074,0.1166720241308212,-0.3
972,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","Yes, we should adhere to those numbers. Because, at this time, in addition to the natural increase of about a million immigrants, theres an additional five million that have sneaked in over the last several years here. And we have only a relatively","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.7579}",0.7579,-0.1154999732971191,0.0
973,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","short time in which to enforce our border control laws and get a hold of that problem. Now, we start with the refugee problem thats humanitarian-inclined. Unfortunately, we have a problem in Central America that most of those there believe that in","{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.8591}",-0.8591,-0.7739932164549828,0.0
974,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","seeking asylum, because were a democratic nation, that they have the right to go outside their own country, complain about their own government there, and that will give them the right to move here. And its much more dangerous for a person with a","{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.7089}",-0.7089,-0.6630145311355591,0.0
975,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","true claim for asylum, fleeing from political repression or that sort of thing under international law. And right away we should set the limit that we would take of those immigrants. Then, as we go along with the 1 million that we think, then we have","{'neg': 0.054, 'neu': 0.888, 'pos': 0.058, 'compound': 0.0516}",0.0516,-0.214095339179039,0.0
